question_id,is_answerable,gold_answer,predicted_span,null_score,best_span_score,score_margin,reader_confidence_display
0004-0030-0003,True,Iraq không chỉ kiểm sóat được phần lớn những nguồn cung cấp dầu ở Trung Đông mà sau đó còn đe dọa được lực lượng quân Mỹ triển khai dọc theo các đường chiến tuyến,. Sự chậm chạp của Iraq khi đưa các sư đòan thiết giáp vào Khafji và sau đó dùng nơi này làm bàn đạp để tiến vào phần phía đông được bảo vệ kém cỏi của Ả Rập Xê,10.138086318969727,5.09561824798584,-5.042468070983887,0.41947145470534364
0004-0030-0004,True,28 người Mỹ đã thiệt mạng,. Sự chậm chạp của Iraq khi đưa các sư đòan thiết giáp vào Khafji và sau đó dùng nơi này làm bàn đạp để tiến vào phần phía đông được bảo vệ kém cỏi của Ả Rập Xê,10.154695510864258,3.2040977478027344,-6.950597763061523,0.32587120220336463
0004-0030-0005,False,,. Sự chậm chạp của Iraq khi đưa các sư đòan thiết giáp vào Khafji và sau đó dùng nơi này làm bàn đạp để tiến vào phần phía đông được bảo vệ kém cỏi của Ả Rập Xê,10.136272430419922,5.121081352233887,-5.015191078186035,0.4208714093413105
0004-0030-0006,True,buộc Israel tham gia cuộc chiến và các nước Ả Rập khác rút lui khỏi nó,hy vọng buộc Israel tham gia cuộc chiến và các nước Ả Rập khác rút lui khỏi,10.13729190826416,6.957669258117676,-3.1796226501464844,0.5168666434664968
0004-0030-0007,False,,. Sự chậm chạp của Iraq khi đưa các sư đòan thiết giáp vào Khafji và sau đó dùng nơi này làm bàn đạp để tiến vào phần phía đông được bảo vệ kém cỏi của Ả Rập Xê,10.144071578979492,4.2983293533325195,-5.845742225646973,0.3789129004583231
0004-0031-0001,True,giúp tăng cường tập trung quân đội và giảm bớt khỏang cách tiếp tế,cách tiếp tế hậu cần và diện tích vùng,10.145370483398438,4.531184196472168,-5.6141862869262695,0.3904587455876784
0004-0031-0002,False,,Chiến dịch,10.143799781799316,4.413033485412598,-5.730766296386719,0.38462959268628155
0004-0031-0003,False,,. Chiến thuật này cũng được sử dụng trong cuộc tấn công của Iraq khi các lực lượng Iraq rút lui khỏi miền bắc Kurdistan thuộc Iraq vào trong các,10.14665412902832,2.164536237716675,-7.9821178913116455,0.2800479456110147
0004-0031-0004,True,quân Taliban rút lui khỏi những vùng đất rộng lớn về giữ những cứ điểm mạnh của họ,khi quân Taliban rút lui khỏi những vùng đất rộng lớn về giữ những cứ điểm mạnh của,10.132546424865723,5.487024784088135,-4.645521640777588,0.43996085765129794
0004-0031-0005,False,,Chiến dịch,10.139901161193848,3.690725088119507,-6.449176073074341,0.3494887671222141
0004-0031-0006,True,phân tán các sư đòan ra,Chiến dịch,10.14295768737793,5.008971214294434,-5.133986473083496,0.41478398032726527
0004-0031-0007,False,,cũng giảm bớt khỏang cách tiếp tế hậu cần và diện tích vùng,10.147209167480469,1.4234766960144043,-8.723732471466064,0.24965450627071337
0004-0031-0008,True,Chiến dịch không quân,Chiến dịch,10.142767906188965,6.346909046173096,-3.795858860015869,0.4844232914034045
0004-0032-0001,False,,vào lực lượng Vệ binh cộng hòa,10.167139053344727,6.322569847106934,-3.844569206237793,0.48186082626829496
0004-0032-0002,True,Sư đòan thiết giáp số 1 Hòang gia Anh,bởi Sư đòan thiết giáp số 1 Hòang gia,10.143534660339355,7.304137229919434,-2.839397430419922,0.5347353601577501
0004-0032-0003,False,,bằng xe,10.108436584472656,10.619077682495117,0.5106410980224609,0.6994962714982492
0004-0032-0004,True,Quân đòan VII,", Quân đòan",10.113897323608398,8.287467956542969,-1.8264293670654297,0.5872387605762918
0004-0032-0005,True,Vệ binh cộng hòa,", Quân đòan VII",9.933761596679688,11.05625057220459,1.1224889755249023,0.7258752794026216
0004-0032-0006,False,,", Quân đòan VII",9.977920532226562,10.752742767333984,0.7748222351074219,0.7110633219053345
0004-0032-0007,False,,lực lượng Vệ binh cộng hòa,10.146745681762695,4.781404495239258,-5.3653411865234375,0.4030045961802871
0004-0032-0008,False,,", Quân đòan VII",10.095113754272461,7.930781364440918,-2.164332389831543,0.5698840141473834
0004-0032-0009,True,xe bọc thép,bằng xe,10.124466896057129,9.670201301574707,-0.4542655944824219,0.6551215086591703
0004-0032-0010,True,lực lượng Vệ binh cộng hòa Iraq,vào lực lượng Vệ binh cộng hòa,10.157903671264648,8.237224578857422,-1.9206790924072266,0.5824179063836642
0004-0033-0001,False,,chất lượng,10.129192352294922,9.657251358032227,-0.4719409942626953,0.6542797273052823
0004-0033-0002,True,triển khai quân và thu hẹp mặt trận chỉ ở phía nam Thành phố Kuwait và mở rộng tới vùng ngọai ô Basra,", việc mở rộng nó ra càng khiến nguy cơ bị tấn công ồ ạt vào",10.121318817138672,5.438510894775391,-4.682807922363281,0.4380263690949379
0004-0033-0003,True,bị tấn công ồ ạt vào sườn,nguy cơ bị tấn công ồ ạt vào,10.149784088134766,8.78272533416748,-1.3670587539672852,0.6104811888472083
0004-0033-0004,True,làm chậm sự di chuyển của quân địch và giao chiến dọc theo các giới tuyến không dễ dàng bị chọc thủng hay đánh ngang sườn,muốn làm chậm sự di chuyển của quân địch và giao chiến dọc theo các giới tuyến không dễ dàng bị chọc thủng hay đánh ngang,10.146807670593262,7.315230369567871,-2.8315773010253906,0.5351452051245746
0004-0033-0005,True,số lượng và chất lượng pháo binh,chất lượng,10.121391296386719,9.741239547729492,-0.38015174865722656,0.6586405115215733
0004-0033-0006,True,tăng khỏang cách tiếp tế,khiến nguy cơ bị tấn công ồ ạt vào,10.153782844543457,4.553720474243164,-5.600062370300293,0.3911671256386514
0004-0033-0007,False,,muốn làm chậm sự di chuyển của quân địch và giao chiến dọc theo các giới tuyến không dễ dàng bị chọc thủng hay đánh ngang,10.152442932128906,6.445525169372559,-3.7069177627563477,0.4891041607144267
0004-0034-0001,True,chiến đấu và tiêu diệt một cách hiệu quả các xe tăng Iraq từ khỏang cách xa gấp ba lần khỏang cách có thể tác chiến của xe tăng Iraq,đối với những ống nhòm hồng ngọai và lọai đạn năng lượng,10.142496109008789,4.734219551086426,-5.408276557922363,0.40083037325855964
0004-0034-0002,True,chiến đấu bên trong Thành phố Kuwait,- chiến đấu bên trong Thành phố,9.97861099243164,11.545299530029297,1.5666885375976562,0.7440968533883141
0004-0034-0003,True,"Các ranh giới của địa lý đô thị, và sự hiểu biết",- chiến đấu bên trong Thành phố,10.153057098388672,5.351315975189209,-4.801741123199463,0.4318687268174394
0004-0034-0004,True,ống nhòm hồng ngọai và lọai đạn năng lượng động lực từ các xe M1 Abrams,những ống nhòm hồng ngọai và lọai đạn năng lượng,10.119377136230469,9.401351928710938,-0.7180252075195312,0.6424614773037639
0004-0034-0005,False,,vì quân Iraq không thể tìm ra một biện pháp phản công thích hợp đối với những ống nhòm hồng ngọai và lọai đạn năng lượng động lực từ các xe M1,10.15559196472168,1.8330111503601074,-8.322580814361572,0.2658175690755323
0004-0034-0006,False,,những ống nhòm hồng ngọai và lọai đạn năng lượng,10.122262954711914,9.247085571289062,-0.8751773834228516,0.634821443289125
0004-0034-0007,False,,sử dụng chiến thuật chiến tranh đô thị - chiến đấu bên trong Thành phố,10.14338207244873,6.738367080688477,-3.405014991760254,0.50500232896402
0004-0034-0008,True,có thể gây ra những thương vong đáng kể đối với các lực lượng tấn công,. Chiến tranh trong,10.156192779541016,2.5830907821655273,-7.573101997375488,0.29774511806756926
0004-0035-0001,True,Hoa Kỳ,của,10.038372039794922,10.031932830810547,-0.006439208984375,0.6761139259091585
0004-0035-0002,True,vùng lãnh thổ Iraq bị chiếm đóng,trên vùng lãnh thổ Iraq bị,10.068395614624023,10.57839584350586,0.5100002288818359,0.69946789178579
0004-0035-0003,True,do những thiệt hại đã phải hứng chịu của hệ thống vận chuyển công cộng,chính phủ do những thiệt hại đã phải hứng chịu của hệ thống vận chuyển,10.13306999206543,5.540225028991699,-4.5928449630737305,0.4426969292256956
0004-0035-0004,True,các tướng lĩnh Iraq còn trung thành,tại Thổ Nhĩ Kỳ và,10.067827224731445,10.03872299194336,-0.029104232788085938,0.6750674613479312
0004-0035-0005,False,,để vận chuyển các quan chức,10.132366180419922,6.92005729675293,-3.212308883666992,0.5151469509577127
0004-0035-0006,True,vì sự ủng hộ và hợp tác của họ với Saddam Hussein,(vì sự ủng hộ và hợp tác của họ với Saddam Hussein,10.124849319458008,8.688285827636719,-1.436563491821289,0.6069937857629265
0004-0035-0007,False,,(vì sự ủng hộ và hợp tác của họ với Saddam Hussein,10.131031036376953,7.704127788543701,-2.426903247833252,0.5562764257953863
0004-0035-0008,False,,của,10.077499389648438,10.026740074157715,-0.050759315490722656,0.674065990929255
0004-0036-0001,True,$16 tỷ,; $16,9.624397277832031,11.711176872253418,2.0867795944213867,0.7643966153310522
0004-0036-0002,True,vì các điều khỏan trong các hiệp ước chấm dứt Chiến tranh thế giới thứ hai,chiến đấu vì các điều khỏan trong các hiệp ước chấm dứt Chiến tranh thế giới thứ,10.15444564819336,6.8334455490112305,-3.321000099182129,0.509426120912587
0004-0036-0003,False,,; $16,9.50724983215332,11.73733901977539,2.2300891876220703,0.7697902511736577
0004-0036-0004,True,"$61,1 tỷ","là $61,1",10.042703628540039,8.849449157714844,-1.1932544708251953,0.6191518312902426
0004-0036-0005,True,các dịch vụ cung cấp cho lực lượng liên quân như thực phẩm và vận chuyển,hình thức các dịch vụ cung cấp cho lực lượng liên quân như thực phẩm và,10.122730255126953,10.274642944335938,0.15191268920898438,0.6833757051165887
0004-0036-0006,False,,hình thức các dịch vụ cung cấp cho lực lượng liên quân như thực phẩm và,10.119073867797852,10.350763320922852,0.231689453125,0.6870008493795138
0004-0036-0007,True,không,là không,10.140623092651367,8.23292350769043,-1.9076995849609375,0.5830827635173205
0004-0037-0001,True,ngày 28 tháng 1 năm 1991,đặc biệt ngày 28 tháng 1 năm,9.627413749694824,11.791297912597656,2.163884162902832,0.7673093531905377
0004-0037-0002,True,CNN,chính kênh,9.987804412841797,10.187246322631836,0.19944190979003906,0.6855382037126363
0004-0037-0003,False,,của ABC,10.07545280456543,10.865699768066406,0.7902469635009766,0.7117304696285834
0004-0037-0004,True,"Peter Jennings của ABC, Dan Rather của CBS và Tom Brokaw",": Peter Jennings của ABC, Dan Rather của CBS và Tom Brokaw của",10.056159973144531,10.124787330627441,0.06862735748291016,0.6795672194866547
0004-0037-0005,False,,đặc biệt ngày 28 tháng 1 năm,10.02641487121582,11.519124984741211,1.4927101135253906,0.7411180057649278
0004-0037-0006,True,ABC News,của ABC,10.017712593078613,11.288986206054688,1.2712736129760742,0.7320677049627847
0004-0037-0007,True,Baghdad,từ,10.160144805908203,6.482260227203369,-3.677884578704834,0.49063259807625914
0004-0038-0001,True,Annex Foxtrot,là,10.138635635375977,3.016964912414551,-7.121670722961426,0.31800439839253103
0004-0038-0002,True,ngăn chặn tiết lộ các thông tin gây rắc rối về chính trị,để bảo vệ các thông tin nhạy cảm khỏi bị tiết lộ cho,10.146461486816406,0.3817960321903229,-9.764665454626083,0.21086096257890352
0004-0038-0003,True,những cuộc họp báo ngắn của quân đội,từ những cuộc họp báo ngắn của,10.126579284667969,9.96878433227539,-0.15779495239257812,0.6690927256865147
0004-0038-0004,False,,và bộ phận,10.15266227722168,4.639760494232178,-5.512901782989502,0.3955486857296442
0004-0038-0005,True,"luôn được tiến hành với sự hiện diện của các sĩ quan, và sau đó đều phải được sự cho phép của quân đội và bộ phận kiểm duyệt",và bộ phận,10.151269912719727,4.840493679046631,-5.310776233673096,0.40577323393887044
0004-0038-0006,False,,là,10.1383056640625,3.029139995574951,-7.109165668487549,0.31857600859647156
0004-0038-0007,False,,để bảo vệ các thông tin nhạy cảm khỏi bị tiết lộ cho,10.147740364074707,0.8118117451667786,-9.335928618907928,0.22628227985413366
0004-0038-0008,True,sự chống đối từ bên trong nước Mỹ,tới sự chống đối từ bên trong nước,10.154549598693848,5.66251277923584,-4.492036819458008,0.44794255994773047
0004-0038-0009,False,,từ những cuộc họp báo ngắn của,10.106276512145996,10.369243621826172,0.2629671096801758,0.6884159585394218
0004-0039-0001,True,CNN,của kênh CBS,10.154695510864258,5.314840316772461,-4.839855194091797,0.42989976357057746
0004-0039-0002,False,,tới Thành phố,10.146096229553223,6.194798469543457,-3.9512977600097656,0.47624976558958293
0004-0039-0003,False,,của kênh CBS,10.155179023742676,4.155354976654053,-5.999824047088623,0.3713044999215226
0004-0039-0004,True,thiết bị truyền thông tin vệ tinh,trang bị thiết bị truyền thông tin,10.040987014770508,11.349987983703613,1.3090009689331055,0.7336237486178239
0004-0039-0005,True,David Green và Andy Thompson,(David Green và Andy,9.81454849243164,11.740056991577148,1.9255084991455078,0.7582232060396968
0004-0039-0006,True,Baghdad,lại thủ đô Baghdad của,9.767909049987793,10.552936553955078,0.7850275039672852,0.7115048210637779
0004-0039-0007,True,liên quân,(David Green và Andy,10.151593208312988,4.701597213745117,-5.449995994567871,0.39872145686835087
0004-0040-0001,True,năm 2003,Hussein năm,9.99721908569336,11.246415138244629,1.2491960525512695,0.7311544600107663
0004-0040-0002,True,các vùng cấm bay đã được thiết lập,", các vùng cấm",10.060056686401367,10.79732894897461,0.7372722625732422,0.7094353920780281
0004-0040-0003,True,Mỹ và Anh,do Mỹ và,9.532777786254883,11.812185287475586,2.279407501220703,0.7716262672201865
0004-0040-0004,True,người Kurd,cho người Shi',9.832663536071777,11.68751335144043,1.8548498153686523,0.7554839453108024
0004-0040-0005,False,,năm,10.138284683227539,7.911751747131348,-2.2265329360961914,0.5666692465758315
0004-0040-0006,True,năm 1996,", tháng 12 năm",10.097978591918945,10.528027534484863,0.43004894256591797,0.6959154497370592
0004-0041-0001,True,Việc phá hủy các nhà máy xử lý nước khiến nước thải bị đổ trực tiếp xuống sông,. Việc phá hủy các nhà máy xử lý,10.051448822021484,10.024247169494629,-0.02720165252685547,0.6751553726176952
0004-0041-0002,False,,để duy trì quyền kiểm sóat quân sự của,10.112480163574219,10.014686584472656,-0.0977935791015625,0.6718853496184601
0004-0041-0003,True,Cơ sở hạ tầng bị tàn phá nặng nề trên diện rộng,bị tàn phá nặng nề trên diện,10.15493392944336,5.053680419921875,-5.101253509521484,0.4164588025999106
0004-0041-0004,True,chỉ đạt một phần tư mức trước cuộc chiến,vẫn chỉ đạt một phần tư mức trước,10.140066146850586,8.552682876586914,-1.5873832702636719,0.5993891950183631
0004-0041-0005,True,duy trì quyền kiểm sóat quân sự của mình,để duy trì quyền kiểm sóat quân sự của,10.10561752319336,10.056934356689453,-0.04868316650390625,0.6741620745160459
0004-0041-0006,True,dẫn tới sự phát sinh dịch bệnh trên diện rộng,". Việc phá hủy các nhà máy xử lý nước khiến nước thải bị đổ trực tiếp xuống sông Tigris, và dân cư lại lấy nước ở đây để sinh họat dẫn tới sự phát sinh dịch bệnh trên diện",10.152658462524414,4.735471248626709,-5.417187213897705,0.4003796283930866
0004-0041-0007,False,,đã gây mất mát cho người dân,10.160737037658691,3.3428244590759277,-6.817912578582764,0.332041321103545
0004-0042-0001,True,90.000,thêm 90.000,9.759445190429688,11.20489501953125,1.4454498291015625,0.7392032321853171
0004-0042-0002,False,,thêm 90.000,9.771665573120117,11.109562873840332,1.3378973007202148,0.734811661863078
0004-0042-0003,True,lý do từ những cuộc thanh sát vũ khí mà Iraq chưa bao giờ hợp tác đầy đủ,mà Iraq chưa bao giờ hợp tác,10.123422622680664,5.949991226196289,-4.173431396484375,0.4645923190693796
0004-0042-0004,True,Nhiều người cho rằng các biện pháp trừng phạt Iraq và sự hiện diện quân sự của Mỹ ở Ả Rập Xê Út,rằng các biện pháp trừng phạt Iraq và sự hiện diện quân sự của Mỹ ở Ả Rập Xê,9.509941101074219,11.594038009643555,2.084096908569336,0.7642948202829296
0004-0042-0005,False,,chương trình Đổi dầu lấy,10.134467124938965,7.827375411987305,-2.30709171295166,0.5624973368272164
0004-0042-0006,True,chương trình Đổi dầu lấy lương thực,chương trình Đổi dầu lấy,10.120569229125977,9.515691757202148,-0.6048774719238281,0.647917984331904
0004-0042-0007,False,,rằng các biện pháp trừng phạt Iraq và sự hiện diện quân sự của Mỹ ở Ả Rập Xê,9.524022102355957,11.556794166564941,2.0327720642089844,0.7623414348639779
0004-0043-0001,True,cung cấp các thông tin về các địa điểm tàng trữ vũ khí,để cung cấp các thông tin về các địa điểm tàng trữ,10.161476135253906,6.062321662902832,-4.099154472351074,0.46848666043420145
0004-0043-0002,True,Năm 1999,. Năm,10.10073471069336,8.342025756835938,-1.7587089538574219,0.590692402869594
0004-0043-0003,True,cáo buộc rằng Hoa Kỳ đã lợi dụng họ làm gián điệp,", cáo buộc rằng Hoa Kỳ đã lợi dụng họ làm",10.161287307739258,3.5461719036102295,-6.615115404129028,0.3415836924139587
0004-0043-0004,True,Anh,",",10.009496688842773,9.944429397583008,-0.06506729125976562,0.6734034243174388
0004-0043-0005,True,họ không muốn đối đầu thực sự với Iraq,họ không muốn đối đầu thực sự với,10.14931869506836,7.9658918380737305,-2.183426856994629,0.5688977510484267
0004-0043-0006,False,,để cung cấp các thông tin về các địa điểm tàng trữ,10.164976119995117,5.076154708862305,-5.0888214111328125,0.417095414065179
0004-0043-0007,False,,",",10.050981521606445,9.948583602905273,-0.10239791870117188,0.6716714784773216
0004-0044-0001,False,,giữa Ả Rập Xê,10.089131355285645,10.01568603515625,-0.07344532012939453,0.6730151369256495
0004-0044-0002,False,,là sự hồi sinh rõ rệt của chủ nghĩa Hồi giáo,10.097928047180176,10.741774559020996,0.6438465118408203,0.7053616492113156
0004-0044-0003,True,chi thêm tiền cho những nhóm ủng hộ chính phủ,đã chi tiền phát hàng triệu cuốn Qur'an cho dân các nước mới độc lập ở vùng Trung Á và xây dựng hàng trăm thánh đường Hồi giáo cho những nhóm,10.15215015411377,7.313145637512207,-2.8390045166015625,0.5347559534920815
0004-0044-0004,True,Ả Rập Xê Út,chính quyền Ả Rập Xê,10.093181610107422,9.933326721191406,-0.15985488891601562,0.6689966375018671
0004-0044-0005,True,tăng lên dữ dội,Út tăng lên,10.150167465209961,7.9396653175354,-2.2105021476745605,0.5674983286412575
0004-0044-0006,True,liên minh giữa Ả Rập Xê Út và Hoa Kỳ,"lật đổ không khiến các nhóm Hồi giáo ủng hộ nhiều. Tuy nhiên, việc này, cùng với liên minh giữa Ả Rập Xê Út và Hoa Kỳ, bị coi là cùng phía với",10.132097244262695,8.907247543334961,-1.2248497009277344,0.6175810881144572
0004-0044-0007,True,sự hồi sinh rõ rệt của chủ nghĩa Hồi giáo cực đoan,là sự hồi sinh rõ rệt của chủ nghĩa Hồi giáo,9.997682571411133,11.209883689880371,1.2122011184692383,0.7296197483900735
0004-0045-0001,True,số lượng trẻ sinh ra trong các gia đình binh lính với các khiếm khuyết tương tự nhau hay những bệnh tật nghiêm trọng lên tới 67%,(số lượng trẻ sinh ra trong các gia đình binh lính với các khiếm khuyết tương tự nhau hay những bệnh tật,10.153732299804688,6.030406475067139,-4.123325824737549,0.46721891110107994
0004-0045-0002,True,"tiếp xúc với các vật liệu phóng xạ, khói dầu, và các lọai vắc xin bệnh than sản xuất quá nhanh","là tiếp xúc với các vật liệu phóng xạ, khói dầu, và các lọai vắc xin bệnh than sản xuất quá nhanh dùng cho",10.099859237670898,9.943438529968262,-0.15642070770263672,0.6691568211206156
0004-0045-0003,True,Hội chứng Vùng Vịnh,là Hội chứng Vùng,10.115067481994629,9.620403289794922,-0.49466419219970703,0.6531961261546438
0004-0045-0004,True,21,với,10.119928359985352,9.218347549438477,-0.901580810546875,0.6335310160920918
0004-0046-0001,True,Saddam đã từ chối,để điều tra lý do gây ra tỷ lệ ung thư,10.141148567199707,5.464618682861328,-4.676529884338379,0.43835195630460855
0004-0046-0002,True,liên quân sử dụng urani nghèo,rằng việc liên quân sử dụng urani,10.132203102111816,9.125255584716797,-1.0069475173950195,0.6283624336090441
0004-0046-0003,True,"gây ra hàng lọat vụ khuyết tật ở trẻ sơ sinh và ung thư trong dân chúng Iraq, đặc biệt là bệnh bạch cầu",đã gây ra hàng lọat vụ khuyết tật ở trẻ sơ sinh và,9.97917652130127,10.489645004272461,0.5104684829711914,0.699488627708257
0004-0046-0004,True,vì những biện pháp trừng phạt đã khiến họ không thể có được các thiết bị thử nghiệm cần thiết,"đã gây ra hàng lọat vụ khuyết tật ở trẻ sơ sinh và ung thư trong dân chúng Iraq, đặc biệt là bệnh",10.136136054992676,4.006927967071533,-6.129208087921143,0.36496441036043287
0004-0046-0005,False,,rằng việc liên quân sử dụng urani,10.141142845153809,5.179333686828613,-4.961809158325195,0.42361482955988694
0004-0047-0001,True,ung thư phổi,nguy cơ ung thư phổi ở mức độ có thể nhận thấy trong một nhóm nguy cơ. Những nguy cơ về ung thư phóng xạ khác gồm bệnh,10.073833465576172,9.809493064880371,-0.2643404006958008,0.6641044284741606
0004-0047-0002,True,yếu,"là phóng xạ yếu, cần phải hít vào những khối lượng rất lớn bụi (ở mức độ",10.111730575561523,9.554271697998047,-0.5574588775634766,0.6501933927780846
0004-0047-0003,False,,nguy cơ ung thư,10.051034927368164,10.166654586791992,0.11561965942382812,0.681719073814296
0004-0047-0004,True,tăng nguy cơ ung thư phổi ở mức độ có thể nhận thấy trong một nhóm nguy cơ,nguy cơ ung thư,10.086723327636719,11.03493881225586,0.9482154846191406,0.7185098092470966
0004-0047-0005,False,,",",10.115808486938477,8.734785079956055,-1.3810234069824219,0.6097814058258095
0004-0047-0006,True,nhờ một phái đòan năm 2001 tới Kosovo,có thể tiếp cận với những nguy cơ đối với sức khỏe của urani nghèo tại những địa điểm đã xảy ra chiến tranh nhờ một phái đòan năm 2001 tới,10.14925765991211,4.607455730438232,-5.541801929473877,0.39409397865685947
0004-0047-0007,True,không,", ""không có những tác động liên tục hay tiến triển đã được báo cáo ở",10.120939254760742,8.663439750671387,-1.4574995040893555,0.6059411610132301
0004-0047-0008,False,,"là phóng xạ yếu, cần phải hít vào những khối lượng rất lớn bụi (ở mức độ",10.122563362121582,9.161069869995117,-0.9614934921264648,0.6305957848961219
0004-0048-0001,True,Quân đội Iraq sử dụng các vũ khí hóa học và thần kinh trong thập kỷ 1980 và 1990,". Quân đội Iraq sử dụng các vũ khí hóa học và thần kinh trong thập kỷ 1980 và 1990 có thể là nguyên nhân gây ra cái gọi là khuyết tật ở trẻ em Iraq."" Về những buộc tội gây ra",10.054920196533203,10.661069869995117,0.6061496734619141,0.703708529608795
0004-0048-0002,True,"không gây ra những nguy cơ nghiêm trọng đối với sức khỏe"" và ""urani nghèo không gây ra khuyết tật ở trẻ sơ sinh",nghèo ở mức độ,10.128639221191406,9.014846801757812,-1.1137924194335938,0.6230911849947216
0004-0048-0003,False,,"rằng ""theo những chuyên gia về sức khỏe môi trường, về mặt y tế không thể coi việc nhiễm bệnh",10.169330596923828,3.838095188140869,-6.331235408782959,0.3551583089118808
0004-0048-0004,False,,. Quân đội Iraq sử dụng các vũ khí hóa học và,10.08285140991211,10.297886848449707,0.21503543853759766,0.6862459386163806
0004-0048-0005,True,không,y tế không thể coi việc nhiễm bệnh bạch cầu như là kết quả của việc chịu tác động của urani hay urani,10.116914749145508,9.320541381835938,-0.7963733673095703,0.6386613084042346
0004-0048-0006,True,không cho thấy tỷ lệ tăng bất thường hay sự liên quan tới những chất sinh ung thư khác đã được biết ngòai urani,"rằng ""theo những chuyên gia về sức khỏe môi trường, về mặt y tế không thể coi việc nhiễm bệnh",10.167924880981445,4.572149276733398,-5.595775604248047,0.3913822177825444
0004-0048-0007,True,19.000,số,10.14362907409668,9.08243179321289,-1.061197280883789,0.6256897215364576
0004-0049-0001,False,,nặng 15.000,10.153677940368652,4.802728652954102,-5.350949287414551,0.40373425218401326
0004-0049-0002,True,tên lửa AGM-130,như tên lửa AGM-,10.13798999786377,5.401731491088867,-4.736258506774902,0.4352565412757337
0004-0049-0003,True,15.000,nặng 15.000,9.834948539733887,11.530389785766602,1.6954412460327148,0.7492273663078914
0004-0049-0004,True,hàng trăm yard,nặng 15.000,10.131143569946289,10.975183486938477,0.8440399169921875,0.714049924491539
0004-0049-0005,True,cho phép các cuộc tấn công quân sự diễn ra với những tổn thất dân sự nhỏ nhất,sẽ trở thành các vũ khí chính cho phép các cuộc tấn công quân sự diễn ra với những tổn thất dân sự nhỏ nhất so với các cuộc chiến trước,10.155078887939453,0.6021630764007568,-9.552915811538696,0.21837942559157397
0004-0049-0006,True,gần 7.4%,chiếm gần 7.4,10.10706615447998,9.7685546875,-0.33851146697998047,0.6606100252437392
0004-0050-0001,True,hệ thống dẫn đường quán tính,là tên lửa đạn đạo,10.141121864318848,8.142485618591309,-1.998636245727539,0.5784184342021815
0004-0050-0002,True,Các vũ khí hóa học vốn thích hợp hơn khi được vận chuyển bằng máy bay ném bom hoặc các tên lửa hành trình,có thể lắp các đầu đạn hóa học hay,10.144268989562988,3.8101143836975098,-6.3341546058654785,0.3550174801135453
0004-0050-0003,True,bởi nhiệt độ cao trong quá trình bay ở tốc độ gần Mach 5 làm biến tính đa số các chất hóa học mang theo,bởi nhiệt độ cao trong quá trình bay ở tốc độ gần Mach,10.042478561401367,9.441044807434082,-0.6014337539672852,0.6480834608968158
0004-0050-0004,False,,cũng,10.153759956359863,3.7179675102233887,-6.435792446136475,0.3501300321540434
0004-0050-0005,True,Liên bang xô viết,do Liên bang xô,10.062614440917969,10.12026596069336,0.057651519775390625,0.6790635114676747
0004-0050-0006,True,"cơ sở thông tin, trung tâm chỉ huy và làm trì hõan quá trình động viên quân đội của Tây Đức cũng như các lực lượng Đồng Minh tại Đức","tiêu diệt các cơ sở thông tin, trung tâm chỉ huy và làm trì hõan quá trình động viên quân đội của Tây Đức cũng như các lực lượng Đồng Minh tại",10.149002075195312,7.084987640380859,-3.064014434814453,0.5229455584741599
0004-0050-0007,False,,.,10.11172866821289,9.863521575927734,-0.24820709228515625,0.6648621562028922
0004-0051-0001,True,dựa trên phần trăm số đầu đạn tên lửa Scud được biết đã tới mục tiêu hoặc đã nổ so với số lượng tên lửa Scud được bắn đi,"đã ""họat động tuyệt diệu"" trong Chiến tranh Vùng",10.133113861083984,2.1906886100769043,-7.94242525100708,0.2817369647730291
0004-0051-0002,True,họat động tuyệt diệu,"đã ""họat động",9.978087425231934,10.941039085388184,0.96295166015625,0.7191372570036856
0004-0051-0003,False,,thường dựa trên số lượng những lần bắn,10.133201599121094,2.6259355545043945,-7.507266044616699,0.30065320371147314
0004-0051-0004,True,0%,mức 0,10.091015815734863,11.286413192749023,1.1953973770141602,0.7289208373385773
0004-0051-0005,False,,hệ thống,10.098955154418945,9.61338996887207,-0.485565185546875,0.6536302219135768
0004-0051-0006,True,Hệ thống phòng thủ tên lửa Patriot,hệ thống,10.096628189086914,9.594375610351562,-0.5022525787353516,0.6528339040662933
0004-0051-0007,False,,"đã ""họat động",10.083141326904297,10.273508071899414,0.1903667449951172,0.6851259166713256
0004-0051-0008,True,khó có thể biết đâu là mảnh đầu đạn và có ít dữ liệu ghi lại những lần dò tìm radar còn được lưu trữ cho phép phân tích về sau này,vì khó có thể biết đâu là mảnh đầu,10.144128799438477,6.104890823364258,-4.039237976074219,0.47163090622777915
0005-0001-0001,True,biển Đỏ,là biển Đỏ (Hồng Hải,9.56240463256836,11.331696510314941,1.769291877746582,0.7521390905780809
0005-0001-0002,False,,"từ 3,1% tới 3,8",10.134892463684082,7.191848278045654,-2.9430441856384277,0.5292991208086023
0005-0001-0003,True,vịnh Phần Lan,là biển Đỏ (Hồng Hải,10.112205505371094,8.082793235778809,-2.029412269592285,0.5768366499347543
0005-0001-0004,True,biển trong các biển cô lập (biển kín),như biển,10.129884719848633,9.825013160705566,-0.3048715591430664,0.6621970904978011
0005-0001-0005,False,,do nhiệt độ cao và sự tuần hòan bị,10.151569366455078,7.856414794921875,-2.295154571533203,0.5631161003412988
