question_id,is_answerable,gold_answer,predicted_span,null_score,best_span_score,score_margin,reader_confidence_display
0003-0035-0006,True,tương đối hòa bình,một lọat 11 hiệp định được gọi là Các hiệp định Được đánh số,8.816381454467773,5.089450359344482,-3.726931095123291,0.3733278261621918
0003-0036-0001,True,cố vấn của thủ tướng và bộ trưởng tư pháp,Chín thành viên của Tối cao pháp viện do tòan quyền,7.805602073669434,8.05474853515625,0.2491464614868164,0.6343254917207867
0003-0036-0002,True,Chánh án Richard Wagner,"Tối cao pháp viện Canada là tòa án cao nhất và nơi phân xử cuối cùng, từ ngày 18 tháng 12 năm 2017 đứng đầu tòa là Chánh án Richard Wagner",8.0615816116333,8.504629135131836,0.44304752349853516,0.6463286357136072
0003-0036-0003,True,giải thích các pháp luật và có quyền phủ định các đạo luật của nghị viện nếu chúng vi hiến,Tối cao pháp viện Canada,8.397380828857422,7.1658430099487305,-1.2315378189086914,0.5381270576886467
0003-0036-0004,False,,Tối cao pháp viện Canada,8.44332218170166,6.9777398109436035,-1.4655823707580566,0.5224580713129563
0003-0036-0005,False,,Tối cao pháp viện Canada,8.413076400756836,7.600406646728516,-0.8126697540283203,0.565962832676089
0003-0036-0006,True,Nội các liên bang cũng bổ nhiệm các thẩm phán cho các tòa cấp cao có quyền hạn cấp tỉnh và lãnh thổ,Tối cao pháp viện Canada,8.164560317993164,7.892366886138916,-0.27219343185424805,0.6012510132843994
0003-0037-0001,False,,Canada có quan hệ tích cực với Hà Lan,8.526378631591797,3.7121834754943848,-4.814195156097412,0.3078420248849788
0003-0037-0002,True,"Canada và Hoa Kỳ chia sẻ đường biên giới không được bảo vệ dài nhất thế giới, hợp tác trong các chiến dịch và tập luyện quân sự, và là đối tác thương mại lớn nhất của nhau",Canada có quan hệ tích cực với Hà Lan,8.42442512512207,4.569488525390625,-3.8549365997314453,0.3653135637143051
0003-0037-0003,False,,Canada có quan hệ tích cực với Hà Lan,8.538267135620117,4.384452819824219,-4.153814315795898,0.3468952850775238
0003-0037-0004,True,Canada từng góp phần giải phóng Hà Lan trong Chiến tranh thế giới thứ hai,Canada có quan hệ tích cực với Hà Lan,8.354368209838867,5.347900867462158,-3.006467342376709,0.4196273965918966
0003-0037-0005,True,tư cách viên của minh trong Thịnh vượng chung các quốc gia và Cộng đồng Pháp ngữ,Canada có quan hệ tích cực với Hà Lan,8.318815231323242,4.786430835723877,-3.5323843955993652,0.3856412007477408
0003-0037-0006,True,duy trì quan hệ đầy đủ với Cuba và từ chối chính thức tham gia trong Cuộc xâm chiếm Iraq năm 2003,"Canada tuy vậy vẫn có một chính sách đối ngọai độc lập, đáng chú ý nhất là việc duy trì quan hệ đầy đủ với Cuba và từ chối chính thức tham gia trong Cuộc xâm chiếm Iraq năm 2003",7.392508506774902,8.909988403320312,1.5174798965454102,0.7092515088270256
0003-0038-0001,True,Anh Quốc,Canada,8.727554321289062,3.6862587928771973,-5.041295528411865,0.29498949823310416
0003-0038-0002,True,Canada gắn bó chặt chẽ với Đế quốc Anh và Thịnh vượng chung,"Canada là một thành viên sáng lập của Liên Hiệp Quốc vào năm 1945 và của NATO vào năm 1949. Trong Chiến tranh Lạnh, Canada",8.777490615844727,2.6861157417297363,-6.09137487411499,0.23984337594576363
0003-0038-0003,True,"Chiến tranh Boer lần thứ hai, Chiến tranh thế giới thứ nhất và Chiến tranh thế giới thứ hai","Chiến tranh Boer lần thứ hai, Chiến tranh thế giới thứ nhất và Chiến tranh thế giới thứ hai",8.71430778503418,7.200900077819824,-1.5134077072143555,0.519249763679523
0003-0038-0004,True,"Canada chủ trương đa phương hóa, tiến hành các nỗ lực nhằm giải quyết các vấn đề tòan cầu bằng cách cộng tác với các quốc gia khác","Canada chủ trương đa phương hóa, tiến hành các nỗ lực nhằm giải quyết các vấn đề tòan cầu",8.786338806152344,3.6786251068115234,-5.10771369934082,0.2912901392549013
0003-0038-0005,False,,"Chiến tranh Boer lần thứ hai, Chiến tranh thế giới thứ nhất và Chiến tranh thế giới thứ hai",8.715045928955078,7.0716352462768555,-1.6434106826782227,0.5105214021920451
0003-0038-0006,False,,"Canada chủ trương đa phương hóa, tiến hành các nỗ lực nhằm giải quyết các vấn đề tòan cầu",8.736053466796875,3.99676251411438,-4.739290952682495,0.3121487161796895
0003-0039-0001,True,Lester B. Pearson,Lực lượng gìn giữ hòa bình Liên Hiệp Quốc,8.435912132263184,7.558372497558594,-0.8775396347045898,0.5616745606226978
0003-0039-0002,True,làm giảm căng thẳng bằng đề xuất triển khai Lực lượng gìn giữ hòa bình Liên Hiệp Quốc,Lực lượng gìn giữ hòa bình Liên Hiệp Quốc,8.656205177307129,9.010122299194336,0.35391712188720703,0.6408329846920406
0003-0039-0003,True,Khủng hỏang Kênh đào Suez,"Khủng hỏang Kênh đào Suez năm 1956, Thủ tướng tương lai Lester B. Pearson làm giảm căng thẳng bằng đề xuất triển khai Lực lượng gìn giữ hòa bình Liên Hiệp Quốc",8.689261436462402,7.17802095413208,-1.5112404823303223,0.5193951858114021
0003-0039-0004,False,,"Canada thỉnh thỏang phải đối mặt với các tranh luận về sự dính líu của họ đến các quốc gia khác, đáng chú ý là trong Vụ việc Somalia",8.835477828979492,6.0005598068237305,-2.8349180221557617,0.43089757233603676
0003-0039-0005,True,Canada thỉnh thỏang phải đối mặt với các tranh luận về sự dính líu của họ đến các quốc gia khác,"Canada thỉnh thỏang phải đối mặt với các tranh luận về sự dính líu của họ đến các quốc gia khác, đáng chú ý là trong Vụ việc Somalia",8.55026626586914,6.806645393371582,-1.7436208724975586,0.5037886601006817
0003-0039-0006,False,,"Khủng hỏang Kênh đào Suez năm 1956, Thủ tướng tương lai Lester B. Pearson làm giảm căng thẳng bằng đề xuất triển khai Lực lượng gìn giữ hòa bình Liên Hiệp Quốc",8.607572555541992,8.029359817504883,-0.5782127380371094,0.5813751821425747
0003-0039-0007,False,,Lực lượng gìn giữ hòa bình Liên Hiệp Quốc,8.862445831298828,6.495323181152344,-2.3671226501464844,0.46196243790552566
0003-0040-0001,False,,"Canada, Ý, Anh Quốc, Na Uy, và Nga",8.726591110229492,5.866775035858154,-2.859816074371338,0.42925712221886236
0003-0040-0002,True,Nga tiến hành chiếm thám hiểm dưới nước đến Bắc Cực,Nga tiến hành chiếm thám hiểm dưới nước đến Bắc Cực,8.54701042175293,6.7715277671813965,-1.7754826545715332,0.5016475836735262
0003-0040-0003,True,"1,5 tỷ đô la Mỹ","Canada, Ý, Anh Quốc, Na Uy, và Nga tuyên bố cam kết chung của họ cho một dự án 1,5 tỷ đô la Mỹ nhằm giúp đỡ phát triển vắc-xin cho các quốc gia đang phát triển",8.834114074707031,1.8755533695220947,-6.9585607051849365,0.1999444897042875
0003-0040-0004,True,tháng 2 năm 2007,"Canada, Ý, Anh Quốc, Na Uy, và Nga",8.42660903930664,7.837093353271484,-0.5895156860351562,0.5806355498898743
0003-0040-0005,True,"Canada, Ý, Anh Quốc, Na Uy, và Nga","Canada, Ý, Anh Quốc, Na Uy, và Nga",8.739296913146973,5.722038745880127,-3.0172581672668457,0.4189211449992144
0003-0041-0001,True,Tổng thu nhập của các tỉnh nhiều hơn của chính phủ liên bang,Canada,8.486936569213867,5.678542137145996,-2.808394432067871,0.43264679287654917
0003-0041-0002,True,bảo đảm các tiêu chuẩn thống nhất hợp lý về các dịch vụ và thuế được thi hành giữa các tỉnh giàu hơn và nghèo hơn,các tiêu chuẩn thống nhất hợp lý về các dịch vụ và thuế được thi hành giữa các tỉnh giàu hơn và nghèo hơn,8.069060325622559,8.719137191772461,0.6500768661499023,0.6589436399138724
0003-0041-0003,True,Các tỉnh có quyền tự trị lớn hơn các lãnh thổ,Các tỉnh,8.365026473999023,6.789226531982422,-1.5757999420166016,0.515061905158031
0003-0041-0004,True,Canada là một liên bang gồm có mười tỉnh và ba lãnh thổ,Canada là một liên bang gồm có mười tỉnh và ba lãnh thổ,8.51750659942627,5.225367546081543,-3.2921390533447266,0.40104980503950605
0003-0041-0005,False,,Canada,8.574091911315918,4.935245990753174,-3.638845920562744,0.37888371278465727
0003-0041-0006,False,,Canada là một liên bang gồm có mười tỉnh và ba lãnh thổ,8.538981437683105,5.040620803833008,-3.4983606338500977,0.38781027724235756
0003-0042-0001,True,dân số già hơn,Canada đang trải qua biến đổi nhân khẩu học theo hướng dân số già hơn,8.469942092895508,6.876437187194824,-1.5935049057006836,0.513873110946904
0003-0042-0002,True,80%,"Xấp xỉ 80% người Canada sống tại các khu vực đô thị tập trung tại hành lang thành phố Québec –Windsor, Lower Mainland tại British Columbia, và hành lang Calgary–Edmonton tại Alberta",8.2257080078125,6.244084358215332,-1.981623649597168,0.4877971364802726
0003-0042-0003,True,81,81,7.885438919067383,7.715330123901367,-0.17010879516601562,0.6078112460790224
0003-0042-0004,False,,Khỏang bốn phần năm dân số Canada sống cách với biên giới Hoa Kỳ dưới 150 kilômét (93 mi),8.467470169067383,5.965575695037842,-2.501894474029541,0.4529714276812374
0003-0042-0005,False,,81,8.144392013549805,7.41986083984375,-0.7245311737060547,0.5717733930231795
0003-0042-0006,True,dưới 150 kilômét (93 mi),Khỏang bốn phần năm dân số Canada sống cách với biên giới Hoa Kỳ dưới 150 kilômét (93 mi),8.03813362121582,7.971462249755859,-0.06667137145996094,0.6144189315287465
0003-0042-0007,False,,Canada đang trải qua biến đổi nhân khẩu học theo hướng dân số già hơn,8.624139785766602,5.857691287994385,-2.766448497772217,0.43541652524343993
0003-0042-0008,False,,Canada,8.730721473693848,4.666508197784424,-4.064213275909424,0.3523719129444971
0003-0042-0009,True,"hành lang thành phố Québec –Windsor, Lower Mainland tại British Columbia, và hành lang Calgary–Edmonton tại Alberta","Canada đang trải qua biến đổi nhân khẩu học theo hướng dân số già hơn, với nhiều người nghỉ hưu hơn và ít người trong độ tuổi lao động hơn. Năm 2006, tuổi trung bình của cư dân Canada",8.639389038085938,4.332230567932129,-4.307158470153809,0.33761650755756567
0003-0043-0001,True,"tăng trưởng 18,4%","dân số dân tộc thiểu số hữu hình tăng trưởng 18,4%. Năm 1961, dưới 2% dân số Canada (khỏang 300.000 người) có thể được phân lọai thuộc một nhóm dân tộc thiểu số hữu hình, và dưới 1% là thổ dân",8.462039947509766,9.169916152954102,0.7078762054443359,0.6624266363487679
0003-0043-0002,False,,Dân số thổ dân,8.93399429321289,5.3308210372924805,-3.60317325592041,0.3811428954339712
0003-0043-0003,True,4%,4% dân số Canada tuyên bố họ có đặc tính thổ dân,8.796197891235352,4.973834991455078,-3.8223628997802734,0.3673460957231789
0003-0043-0004,True,Nam Á,"người Nam Á (5,6%), người Hoa (5%) và người Da đen",8.961074829101562,4.518251895904541,-4.4428229331970215,0.3295102038896812
0003-0043-0005,False,,"người Nam Á (5,6%), người Hoa (5%) và người Da đen (3,5%). Từ năm 2011 đến năm 2016, dân số dân tộc thiểu số hữu hình",8.902422904968262,4.057793140411377,-4.844629764556885,0.3061016137928109
0003-0043-0006,False,,"dân số dân tộc thiểu số hữu hình tăng trưởng 18,4%. Năm 1961, dưới 2% dân số Canada (khỏang 300.000 người) có thể được phân lọai thuộc một nhóm dân tộc thiểu số hữu hình, và dưới 1% là thổ dân",8.837297439575195,7.518845081329346,-1.3184523582458496,0.5323153651013951
0003-0043-0007,True,gần gấp hai lần,Dân số thổ dân,8.890153884887695,6.242913246154785,-2.64724063873291,0.4433094146202576
0003-0044-0001,True,hơn 10%,Canada cũng chấp nhận một lượng lớn người tị nạn,8.603392601013184,3.238158702850342,-5.365233898162842,0.27720890521676167
0003-0044-0002,True,"Toronto, Montreal và Vancouver","các khu vực đô thị lớn như Toronto, Montreal và Vancouver",8.65982723236084,2.59163236618042,-6.06819486618042,0.24098122105474168
0003-0044-0003,True,Canada,Canada,8.304101943969727,7.100693702697754,-1.2034082412719727,0.5400058505642692
0003-0044-0004,True,chính sách kinh tế và đòan tụ gia đình,"Canada là một trong những quốc gia có tỷ lệ nhập cư bình quân trên người cao nhất thế giới, được thúc đẩy từ chính sách kinh tế và đòan tụ gia đình",8.13819408416748,8.85472297668457,0.7165288925170898,0.6629465465257663
0003-0045-0001,True,"38,7%",Công giáo Rôma,8.593242645263672,5.41988468170166,-3.1733579635620117,0.40874304323052124
0003-0045-0002,False,,"khỏang 23,9% cư dân Canada coi rằng mình không tôn giáo",8.691638946533203,4.986600399017334,-3.705038547515869,0.3747056233045296
0003-0045-0003,True,Kitô giáo,Kitô giáo; trong đó Công giáo Rôma,8.417909622192383,6.54404878616333,-1.8738608360290527,0.49503664248311696
0003-0045-0004,True,"Canada là quốc gia đa tôn giáo, bao gồm nhiều tín ngưỡng và phong tục","Canada là quốc gia đa tôn giáo, bao gồm nhiều tín ngưỡng và phong tục",8.693290710449219,6.174745559692383,-2.518545150756836,0.4518626201266111
0003-0045-0005,False,,Kitô giáo; trong đó Công giáo Rôma,8.548467636108398,5.214603900909424,-3.3338637351989746,0.398358695410542
0003-0045-0006,True,"Năm 2011, khỏang 23,9% cư dân Canada coi rằng mình không tôn giáo, so với 16,5% vào năm 2001","khỏang 23,9% cư dân Canada coi rằng mình không tôn giáo",8.626389503479004,6.1570329666137695,-2.4693565368652344,0.4551395427951362
0003-0046-0001,False,,"tóan học, khoa học, và đọc",8.685956954956055,4.669422149658203,-4.016534805297852,0.35530214079135886
0003-0046-0002,False,,"Canada là quốc gia có giáo dục nhất trên thế giới. Chương trình đánh giá học sinh quốc tế (PISA) chỉ ra rằng học sinh Canada biểu hiện tốt hơn mức trung bình của OECD, đặc biệt là trong tóan học, khoa học, và đọc",8.816084861755371,2.7786619663238525,-6.0374228954315186,0.24249741802678657
0003-0046-0003,True,"học sinh Canada biểu hiện tốt hơn mức trung bình của OECD, đặc biệt là trong tóan học, khoa học, và đọc","học sinh Canada biểu hiện tốt hơn mức trung bình của OECD, đặc biệt là trong tóan học, khoa học, và đọc",8.615201950073242,5.823117256164551,-2.7920846939086914,0.4337232510318379
0003-0046-0004,True,5–7,"Canada là quốc gia có giáo dục nhất trên thế giới. Chương trình đánh giá học sinh quốc tế (PISA) chỉ ra rằng học sinh Canada biểu hiện tốt hơn mức trung bình của OECD, đặc biệt là trong tóan học, khoa học, và đọc",8.829439163208008,2.8647682666778564,-5.964670896530151,0.24610777684082769
0003-0046-0005,True,Chương trình đánh giá học sinh quốc tế (PISA),Canada,8.776406288146973,3.4281978607177734,-5.348208427429199,0.27812680860480266
0003-0046-0006,True,Độ tuổi bắt buộc đến trường có phạm vi từ 5–7 đến 16–18 tuổi,Độ tuổi bắt buộc đến trường có phạm vi từ 5–7 đến 16–18 tuổi,8.578425407409668,9.452072143554688,0.8736467361450195,0.6723177587844726
0003-0047-0001,True,tiếng Anh và tiếng Pháp,Tiếng Anh và tiếng Pháp,7.841716766357422,9.057480812072754,1.215764045715332,0.6922478267369758
0003-0047-0002,True,ngang nhau,Tiếng Anh và tiếng Pháp,7.921720504760742,8.778083801269531,0.8563632965087891,0.6712934278220432
0003-0047-0003,True,Canada có hai ngôn ngữ chính thức là tiếng Anh và tiếng Pháp,Tiếng Anh và tiếng Pháp,8.343036651611328,7.459113121032715,-0.8839235305786133,0.5612520392500481
0003-0047-0004,False,,Tiếng Anh và tiếng Pháp,8.103764533996582,6.807225704193115,-1.2965388298034668,0.5337815410689672
0003-0047-0005,True,các ngôn ngữ thiểu số có địa vị chính thức được đảm bảo có trường học sử dụng chúng tại tất cả các tỉnh và lãnh thổ,Tiếng Anh và tiếng Pháp,8.031959533691406,6.768766403198242,-1.263193130493164,0.536011485554154
0003-0048-0001,True,New Brunswick,"New Brunswick là tỉnh chính thức song ngữ duy nhất, có cộng đồng thiểu số Acadia nói tiếng Pháp",8.753660202026367,5.613983631134033,-3.139676570892334,0.4109328625051164
0003-0048-0002,False,,"New Brunswick là tỉnh chính thức song ngữ duy nhất, có cộng đồng thiểu số Acadia nói tiếng Pháp",8.741801261901855,5.581723213195801,-3.1600780487060547,0.40960601892200355
0003-0048-0003,True,Ontario,New Brunswick,8.800869941711426,7.132284164428711,-1.6685857772827148,0.5088302463339389
0003-0048-0004,True,Québec,New Brunswick,8.80653190612793,6.222260475158691,-2.5842714309692383,0.44749052095888264
0003-0048-0005,True,Hiến chương Pháp ngữ 1977,tiếng Pháp,8.230402946472168,8.86678409576416,0.6363811492919922,0.6581157959279752
0003-0049-0001,True,"11 nhóm ngôn ngữ Thổ dân, bao gồm hơn 65 phương ngôn riêng biệt",tiếng Pháp,8.60377311706543,7.005036354064941,-1.5987367630004883,0.5135217888826888
0003-0049-0002,True,có số người nói thành thạo đủ lớn để được xem là có thể sinh tồn trường kỳ,tiếng Pháp,8.674394607543945,6.475467205047607,-2.198927402496338,0.4732173471446475
0003-0049-0003,True,"Các tỉnh khác không có ngôn ngữ chính thức như vậy, song tiếng Pháp được sử dụng như một ngôn ngữ trong giảng dạy, trong tòa án, và cho các dịch vụ chính quyền khác, cùng với tiếng Anh","Manitoba, Ontario, và Québec cho phép nói cả tiếng Anh và tiếng Pháp",7.916723251342773,9.118592262268066,1.201869010925293,0.6914515401170296
0003-0049-0004,True,Các Lãnh thổ Tây Bắc,"Manitoba, Ontario, và Québec cho phép nói cả tiếng Anh và tiếng Pháp",8.622514724731445,6.286641597747803,-2.3358731269836426,0.4640509379268893
0003-0049-0005,False,,tiếng Pháp,8.788684844970703,6.009882926940918,-2.778801918029785,0.43460038958047625
0003-0049-0006,False,,"Manitoba, Ontario, và Québec cho phép nói cả tiếng Anh và tiếng Pháp",8.139930725097656,8.980962753295898,0.8410320281982422,0.670383429621365
0003-0049-0007,False,,tiếng Pháp,8.67031478881836,7.303571701049805,-1.3667430877685547,0.5290824255704843
0003-0050-0001,True,nhiều nhà bình luận nói tiếng Pháp nói về một văn hóa Québec khác biệt với văn hóa Canada Anh ngữ,"Québec là nơi có bản sắc mạnh hóa mạnh, và nhiều nhà bình luận nói tiếng Pháp nói về một văn hóa Québec khác biệt với văn hóa Canada Anh ngữ",8.892410278320312,6.466213703155518,-2.426196575164795,0.4580180526551254
0003-0050-0002,False,,"Québec là nơi có bản sắc mạnh hóa mạnh, và nhiều nhà bình luận nói tiếng Pháp nói về một văn hóa Québec khác biệt với văn hóa Canada Anh ngữ",8.989289283752441,5.171777248382568,-3.817512035369873,0.3676491855915008
0003-0050-0003,False,,Québec,7.114401340484619,10.316923141479492,3.202521800994873,0.7932613769176862
0003-0050-0004,True,"tài trợ công khai chăm sóc sức khỏe, áp thuế cao hơn để tái phân phối của cải, xóa bỏ tử hình, những nôc lự mạnh mẽ nhằm lọai trừ nghèo khổ, kiểm sóat súng nghiêm ngặt, và hợp pháp hóa hôn nhân đồng tính",hợp pháp hóa hôn nhân đồng tính,8.34980583190918,7.184875011444092,-1.164930820465088,0.542573931990669
0003-0050-0005,False,,hợp pháp hóa hôn nhân đồng tính,8.894043922424316,5.336258411407471,-3.5577855110168457,0.3840247844178685
0003-0050-0006,True,Québec,Québec,6.388399600982666,10.506402015686035,4.118002414703369,0.8307261309584127
0003-0050-0007,True,"những ảnh hưởng của các dân tộc thành phần, và các chính sách nhằm thúc đẩy đa nguyên văn hóa được bảo vệ theo hiến pháp","Văn hóa Canada rút ra từ những ảnh hưởng của các dân tộc thành phần, và các chính sách nhằm thúc đẩy đa nguyên văn hóa được bảo vệ theo hiến pháp",8.904867172241211,5.466379165649414,-3.438488006591797,0.391638037535418
0003-0050-0008,False,,Québec,9.010087966918945,3.2404661178588867,-5.769621849060059,0.25596451404712306
0003-0051-0001,True,"Anh Quốc, Pháp, và thổ dân","Truyền thông và giải trí Mỹ phổ biến, nếu không nói là chi phối, tại Canada Anh ngữ; ngược lại, nhiều văn hóa phẩm và nghệ sĩ giải trí của Canada thành công tại Hoa Kỳ và tòan cầu",8.930030822753906,4.622507095336914,-4.307523727416992,0.3375945511791571
0003-0051-0002,False,,"Công ty Phát thanh-Truyền hình Canada (CBC), Cục Điện ảnh Quốc gia Canada (NFB), và Ủy ban Phát thanh-Truyền hình và Viễn thông Canada (CRTC)",8.92387580871582,3.8537473678588867,-5.070128440856934,0.29338020727038927
0003-0051-0003,True,"Việc duy trì một văn hóa Canada riêng biệt được chính phủ ủng hộ thông qua các chương trình, các đạo luật, và các thể chế như Công ty Phát thanh-Truyền hình Canada (CBC), Cục Điện ảnh Quốc gia Canada (NFB), và Ủy ban Phát thanh-Truyền hình và Viễn thông Canada (CRTC)","Công ty Phát thanh-Truyền hình Canada (CBC), Cục Điện ảnh Quốc gia Canada (NFB), và Ủy ban Phát thanh-Truyền hình và Viễn thông Canada (CRTC)",8.780329704284668,5.696437835693359,-3.0838918685913086,0.41456747953693357
0003-0051-0004,True,"ngôn ngữ, nghệ thuật và âm nhạc",Canada vốn đã đa nguyên văn hóa,8.840994834899902,5.165746212005615,-3.675248622894287,0.3765837001755573
0003-0052-0001,True,phong cảnh và chân dung về những người bản địa tại vùng Duyên hải Tây Bắc Thái Bình Dương,hội họa phong cảnh Canada,8.729259490966797,5.884011268615723,-2.845248222351074,0.4302167634499695
0003-0052-0002,True,dân tộc chủ nghĩa và duy tâm chủ nghĩa,dân tộc chủ nghĩa và duy tâm chủ nghĩa,8.314530372619629,7.334873676300049,-0.9796566963195801,0.5549055705307447
0003-0052-0003,False,,hội họa phong cảnh Canada,8.683884620666504,7.821091651916504,-0.86279296875,0.5626502332944318
0003-0052-0004,False,,Sự nghiệp hội họa phong cảnh Canada của Tom Thomson kéo dài một thập kỷ cho đến khi ông mất vào năm 1917,8.5692138671875,6.632244110107422,-1.9369697570800781,0.4907965377452694
0003-0052-0005,True,Tom Thomson – họa sĩ nổi tiếng nhất của quốc gia – hay Group of Seven,hội họa phong cảnh Canada,8.765472412109375,4.891977310180664,-3.873495101928711,0.36415768855288944
0003-0052-0006,True,kéo dài một thập kỷ,Sự nghiệp hội họa phong cảnh Canada,8.536850929260254,7.403521537780762,-1.1333293914794922,0.5446814073693536
0003-0052-0007,True,một thập kỷ,Sự nghiệp hội họa phong cảnh Canada của Tom Thomson kéo dài một thập kỷ cho đến khi ông mất vào năm 1917,8.44875717163086,7.344734191894531,-1.1040229797363281,0.5466344022100378
0003-0053-0001,True,The Bold Canadian,Âm nhạc ái quốc,8.658700942993164,7.26117467880249,-1.3975262641906738,0.5270202800547391
0003-0053-0002,True,"Nelly Furtado, Avril Lavigne, Michael Bublé, Drake, The Weeknd và Justin Bieber","Nelly Furtado, Avril Lavigne, Michael Bublé, Drake, The Weeknd và Justin Bieber",8.805046081542969,6.41787052154541,-2.3871755599975586,0.46062293958970335
0003-0053-0003,False,,Âm nhạc ái quốc,8.756624221801758,4.8942484855651855,-3.8623757362365723,0.36485004631319273
0003-0053-0004,True,Ủy ban Phát thanh-Truyền hình và Viễn thông Canada,Ủy ban Phát thanh-Truyền hình và Viễn thông Canada,6.1830596923828125,10.669023513793945,4.485963821411133,0.8441836128467975
0003-0053-0005,True,"Ngành công nghiệp âm nhạc của Canada sản sinh ra những nhà sọan nhạc, nhạc sĩ, ban nhạc nổi tiếng ở tầm quốc tế","Một số nghệ sĩ Canada chính thống với các hợp đồng thu âm tòan cầu như Nelly Furtado, Avril Lavigne, Michael Bublé, Drake, The Weeknd và Justin Bieber",8.80848503112793,6.5429487228393555,-2.265536308288574,0.46875626508889184
0003-0053-0006,False,,Ủy ban Phát thanh-Truyền hình và Viễn thông Canada,8.597528457641602,9.89571762084961,1.2981891632080078,0.6969477879173647
0003-0053-0007,True,trên 200 năm,"Quốc ca của Canada là ""O Canada""",8.73084831237793,5.194645881652832,-3.5362024307250977,0.3853980755236048
0003-0053-0008,False,,Âm nhạc ái quốc,8.635539054870605,7.69722843170166,-0.9383106231689453,0.5576488604484539
0003-0053-0009,False,,"Một số nghệ sĩ Canada chính thống với các hợp đồng thu âm tòan cầu như Nelly Furtado, Avril Lavigne, Michael Bublé, Drake, The Weeknd và Justin Bieber",8.836371421813965,4.2685675621032715,-4.567803859710693,0.32213083249363084
0003-0054-0001,True,bi đá trên băng và bóng đá Canada,khúc côn cầu trên băng và bóng vợt,8.640546798706055,8.906030654907227,0.2654838562011719,0.6353435401502238
0003-0054-0002,False,,Giải khúc côn cầu Quốc gia (NHL),8.209941864013672,7.989140510559082,-0.22080135345458984,0.6045583107888323
0003-0054-0003,True,"Canada tham gia vào hầu như mọi kỳ Thế vận hội kể từ lần đầu tham gia vào năm 1900, và từng tổ chức một số sự kiện thể thao quốc tế cao cấp, bao gồm Thế vận hội Mùa hè 1976 tại Montréal, Thế vận hội Mùa đông 1988 tại Calgary, Thế vận hội Mùa đông 2010 tại Vancouver và Giải vô địch bóng chày thế giới 1994 và Giải vô địch bóng đá U-20 thế giới 2007",khúc côn cầu trên băng và bóng vợt,8.765473365783691,6.703853607177734,-2.061619758605957,0.4824261379318472
0003-0054-0004,True,thập niên 1770,khúc côn cầu trên băng và bóng vợt,8.404973030090332,10.068741798400879,1.6637687683105469,0.7172932519701308
0003-0054-0005,True,năm 2026,Giải khúc côn cầu Quốc gia (NHL). Các môn thể thao đông khán giả khác tại Canada gồm có bi đá trên băng và bóng đá Canada,8.500954627990723,6.94902229309082,-1.5519323348999023,0.516664215938325
0003-0054-0006,False,,khúc côn cầu trên băng và bóng vợt,8.737542152404785,7.209189414978027,-1.5283527374267578,0.5182468554148665
0003-0054-0007,True,khúc côn cầu trên băng và bóng vợt,khúc côn cầu trên băng và bóng vợt,8.144580841064453,10.735994338989258,2.5914134979248047,0.7650249591774991
0004-0001-0001,True,trừng phạt kinh tế,Iraq,8.64069938659668,4.628528118133545,-4.012171268463135,0.35557086201054067
0004-0001-0002,False,,"những trận đánh trên không và trên bộ bên trong Iraq, Kuwait và những vùng giáp biên giới Ả Rập Xê Út",8.73658561706543,3.7270827293395996,-5.00950288772583,0.2967699214586351
0004-0001-0003,False,,Iraq đã bắn tên lửa vào các thành phố của Israel,8.551226615905762,6.11822509765625,-2.4330015182495117,0.4575640127329928
0004-0001-0004,True,Cuộc chiến không mở rộng ra ngòai vùng biên giới Iraq/Kuwait/Ả Rập Xê Út,Iraq đã bắn tên lửa vào các thành phố của Israel,8.565710067749023,5.781342506408691,-2.784367561340332,0.4342328077704929
0004-0001-0005,True,"Iraq, Kuwait và những vùng giáp biên giới Ả Rập Xê Út","những trận đánh trên không và trên bộ bên trong Iraq, Kuwait và những vùng giáp biên giới Ả Rập Xê Út",8.676971435546875,4.209085464477539,-4.467885971069336,0.3280234805331444
0004-0001-0006,True,việc Iraq xâm chiếm Kuwait ngày 2 tháng 8 năm 1990,Iraq,8.530277252197266,5.891383647918701,-2.6388936042785645,0.443863202819296
0004-0001-0007,True,"Iraq cho rằng (nhưng không chứng minh được) Kuwait đã ""khoan nghiêng"" giếng dầu của họ vào biên giới Iraq","Iraq xâm chiếm Kuwait ngày 2 tháng 8 năm 1990, sau khi Iraq cho rằng (nhưng không chứng minh được) Kuwait đã ""khoan nghiêng"" giếng dầu của họ vào biên giới Iraq",8.526918411254883,4.896026611328125,-3.630891799926758,0.3793870035223764
0004-0001-0008,True,Iraq xâm chiếm Kuwait ngày 2 tháng 8 năm 1990,Sự kiện dẫn tới chiến tranh là việc Iraq xâm chiếm Kuwait,8.72946548461914,2.638683557510376,-6.090781927108765,0.23987243625946847
0004-0002-0001,True,"Chiến dịch ""Lá chắn sa mạc"" (Desert Shield)","""Chiến tranh Vùng Vịnh"" và ""Chiến tranh vịnh Ba Tư""",8.742368698120117,7.762515544891357,-0.9798531532287598,0.5548925275934382
0004-0002-0002,True,ngày 22 tháng 3 năm 2003,"cuộc xung đột năm 1991 hiện nay thường được gọi là ""Chiến tranh Vùng Vịnh lần thứ nhất",7.927783012390137,9.119101524353027,1.1913185119628906,0.690846158394831
